Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV10,OUT010,261.73892
FDX12,OUT027,5077.966
FDL43,OUT019,334.43744
DRB13,OUT046,3029.8772
FDF59,OUT027,3242.9656
FDT35,OUT049,2673.5837
NCJ19,OUT035,1009.89246
FDT35,OUT018,2512.6804
FDI48,OUT046,854.9437
DRC24,OUT019,454.6145
NCZ05,OUT017,1741.6438
FDJ57,OUT049,3112.42
FDX11,OUT017,3073.674
FDE09,OUT035,1830.7069
NCK06,OUT049,2084.1594
DRE37,OUT017,3158.1072
FDV56,OUT046,1741.6019
FDY43,OUT017,2736.0044
FDV35,OUT013,2437.1572
FDF05,OUT019,602.3022
FDA36,OUT035,3114.628
FDS13,OUT027,5834.322
FDU47,OUT013,2238.5771
FDI36,OUT010,627.03174
FDH48,OUT046,1423.4805
FDZ14,OUT013,2092.8147
FDS46,OUT013,2169.8784
FDE21,OUT017,2036.4767
FDA26,OUT049,3765.818
FDV12,OUT046,1665.7753
FDL46,OUT019,390.65317
FDN57,OUT013,2238.3718
NCJ18,OUT017,1953.2214
FDO36,OUT045,2822.2852
FDX55,OUT018,2970.9043
FDT25,OUT019,404.65747
FDD16,OUT049,1233.2451
NCX18,OUT013,2979.5005
NCG55,OUT018,1713.6583
NCV18,OUT049,1644.187
NCS18,OUT035,1765.8119
FDC37,OUT045,1701.8702
FDE47,OUT046,2107.0356
DRG49,OUT019,679.923
FDC39,OUT049,3587.643
FDH24,OUT019,482.3788
FDV39,OUT027,5137.195
NCL17,OUT045,2092.2388
NCY53,OUT035,1929.6556
FDH52,OUT013,1046.7653
NCD19,OUT018,803.66766
FDI44,OUT046,1304.4094
DRD49,OUT027,5861.364
FDN08,OUT035,1961.4753
FDO20,OUT027,5866.3667
FDY02,OUT046,4042.9446
FDX23,OUT045,1529.0804
FDX01,OUT017,1972.9578
FDH20,OUT027,2466.7158
NCX41,OUT017,3638.8018
FDD21,OUT027,3066.5261
DRH11,OUT019,307.56378
DRE60,OUT018,3821.0332
FDB10,OUT013,3814.4128
FDH38,OUT013,1957.0247
NCL07,OUT018,581.0383
FDD48,OUT046,1984.1277
NCT54,OUT027,2844.687
FDF32,OUT027,5389.5776
DRH51,OUT045,1389.1112
DRG03,OUT035,2521.6414
NCY42,OUT019,470.4493
FDH32,OUT017,1602.1885
NCJ06,OUT027,3017.6125
FDH47,OUT027,2719.802
FDZ08,OUT018,1271.2789
FDK16,OUT017,1578.762
DRG01,OUT018,1099.0493
NCM53,OUT027,2609.5964
NCB07,OUT035,3128.4712
NCZ06,OUT035,3704.1233
FDU48,OUT049,2078.1487
NCB55,OUT027,1837.2051
FDP15,OUT013,3855.8113
FDF17,OUT046,3094.1094
NCN06,OUT049,2592.4172
DRM48,OUT018,560.0042
FDH10,OUT046,2267.04
FDC60,OUT018,1550.6377
FDE35,OUT018,812.49243
DRI23,OUT013,2534.9875
NCR38,OUT013,3809.0522
FDP04,OUT035,1098.6647
NCW17,OUT045,2140.0256
FDX34,OUT017,2083.8877
NCK53,OUT045,1559.3673
NCO54,OUT010,297.00055
NCH55,OUT046,2124.556
FDT44,OUT027,3088.1719
DRG49,OUT046,3776.6982
FDX46,OUT010,292.84113
DRG36,OUT049,2922.8381
FDU37,OUT049,1439.8237
FDK10,OUT049,2959.8699
DRF37,OUT027,6130.67
FDC44,OUT035,1830.8237
FDP15,OUT046,3764.2556
FDZ27,OUT027,1376.9558
FDY22,OUT019,339.16583
DRG51,OUT035,2806.4602
FDN58,OUT045,3739.863
FDW01,OUT049,2501.3328
FDX24,OUT018,1353.2072
FDO51,OUT017,803.8279
FDJ52,OUT027,4003.4102
NCY06,OUT010,431.84683
FDE20,OUT018,2586.3313
FDT23,OUT010,301.4828
FDQ51,OUT046,881.6963
FDE35,OUT046,1045.1556
FDB46,OUT013,3392.878
NCG19,OUT035,3557.917
NCL06,OUT018,3389.7964
FDT36,OUT019,217.2011
FDC56,OUT049,2064.6326
FDJ26,OUT049,3408.8496
FDZ59,OUT017,2754.079
FDV11,OUT027,4562.222
FDR13,OUT010,371.13733
FDI15,OUT018,4109.3574
FDF47,OUT018,3143.971
NCB54,OUT019,406.93228
NCK19,OUT027,5372.4487
FDX16,OUT017,2577.4814
FDL50,OUT045,2027.3921
NCE31,OUT035,722.68146
DRJ01,OUT049,2450.8413
FDE22,OUT013,2565.247
FDY20,OUT019,332.0237
NCO14,OUT045,752.9664
NCR50,OUT017,2627.76
DRM47,OUT017,3127.853
FDO27,OUT010,382.70724
FDJ20,OUT027,3205.3054
NCX17,OUT013,3521.2932
FDG59,OUT049,740.552
FDD52,OUT045,1657.3851
FDO48,OUT017,3771.0818
FDC59,OUT019,289.9429
FDS15,OUT018,1476.4426
FDB47,OUT035,3590.1743
FDV14,OUT019,340.89456
FDB27,OUT013,3010.4104
FDA35,OUT035,2063.1382
FDN51,OUT018,3278.5083
FDO39,OUT019,521.66724
FDB28,OUT049,3084.3726
DRJ25,OUT046,912.87915
FDH46,OUT027,2571.1904
FDI10,OUT045,2816.0938
FDU21,OUT018,524.3402
FDD09,OUT049,2966.1282
FDD10,OUT046,2764.8022
FDN31,OUT010,590.7854
FDA46,OUT018,2907.7092
FDM56,OUT046,1749.8408
FDF11,OUT010,734.78644
FDS32,OUT018,1829.6919
NCM06,OUT013,2386.1113
FDZ26,OUT045,3785.9507
FDO01,OUT013,2089.5051
FDJ46,OUT049,2881.5117
FDG26,OUT019,616.1195
FDZ38,OUT035,3013.1304
NCO55,OUT013,1721.3055
FDT60,OUT035,2055.982
FDW37,OUT049,1452.4004
NCK42,OUT018,3034.7046
FDA45,OUT046,2449.2148
FDW55,OUT018,3698.8877
FDY44,OUT017,3161.2673
FDQ31,OUT017,1529.3314
FDM09,OUT049,2895.8347
FDH12,OUT018,1547.8726
NCQ43,OUT035,1850.0356
FDT33,OUT035,2682.6094
NCT41,OUT018,2279.818
DRJ25,OUT010,268.66562
NCQ41,OUT046,3103.9614
NCN17,OUT049,1725.5347
DRO35,OUT027,3007.1052
FDU27,OUT018,767.11163
FDY43,OUT027,4690.7427
FDG46,OUT035,1967.048
DRL49,OUT018,2084.4062
NCB55,OUT049,997.1473
FDK28,OUT049,4183.9634
FDO49,OUT045,841.6309
FDT03,OUT013,2167.8687
FDW33,OUT027,2914.0178
FDR02,OUT035,1859.1583
FDF50,OUT013,3012.3074
FDA40,OUT018,1319.4957
NCT53,OUT018,2439.3726
FDY60,OUT035,2183.0195
FDP44,OUT027,2850.2454
NCQ50,OUT045,3425.243
NCC30,OUT017,2940.5884
FDQ60,OUT018,1905.033
FDG41,OUT046,1719.6597
FDQ03,OUT046,3596.43
FDM03,OUT045,1683.5388
FDZ51,OUT018,1368.0435
DRF51,OUT035,753.15796
FDF39,OUT017,4237.3955
FDW52,OUT035,2632.5059
FDY22,OUT049,2583.2969
FDG14,OUT013,2379.9563
FDA57,OUT017,771.9432
FDL45,OUT019,399.07016
FDX28,OUT046,1589.4838
NCQ54,OUT013,2779.9011
FDH40,OUT045,1318.5565
FDU52,OUT035,2557.291
FDT60,OUT010,376.97064
FDK08,OUT045,1583.1039
FDN04,OUT049,2858.8904
FDE50,OUT013,3038.2852
FDI16,OUT049,920.86597
FDM50,OUT049,1052.4457
NCV30,OUT049,1033.2413
FDT44,OUT013,1943.4194
FDY60,OUT013,2403.6968
FDT56,OUT017,1060.1302
FDV58,OUT018,2378.36
FDU04,OUT013,2079.0679
NCN05,OUT027,4797.8594
FDI53,OUT018,2369.359
FDD34,OUT046,2578.424
FDW47,OUT027,3044.623
FDT51,OUT027,3194.5771
FDO27,OUT013,1589.9823
NCQ18,OUT018,1616.3256
NCW05,OUT013,1656.4336
FDI15,OUT010,677.4981
NCH43,OUT010,551.6366
FDT40,OUT049,2024.9941
NCG19,OUT017,3518.5327
NCM30,OUT035,824.98254
FDB38,OUT017,2699.0137
FDB22,OUT046,2416.3381
FDC58,OUT046,758.7557
NCI29,OUT013,2124.89
FDA23,OUT010,350.55832
DRG48,OUT013,2372.9783
FDV21,OUT013,2093.0664
NCG18,OUT019,366.17215
FDG40,OUT045,683.5479
FDU24,OUT018,1457.6912
FDA22,OUT049,2788.846
FDY35,OUT046,894.3238
FDJ15,OUT045,3057.1301
NCW18,OUT018,3147.2075
FDK56,OUT018,2928.668
FDF44,OUT046,2080.7864
FDP51,OUT049,2084.14
FDU22,OUT027,3171.615
FDM28,OUT017,2911.658
NCL42,OUT046,3706.5774
FDJ15,OUT019,593.6111
FDI32,OUT018,1674.3451
DRL11,OUT046,2570.628
DRO59,OUT018,1114.4036
FDA07,OUT019,402.45648
NCO53,OUT013,2924.5354
FDO21,OUT045,3545.337
FDW39,OUT045,2832.8833
NCV17,OUT013,2189.967
FDE22,OUT046,2624.67
NCB06,OUT018,2401.9487
DRF48,OUT017,3152.9426
FDB05,OUT013,3885.371
FDP28,OUT027,6160.696
FDP23,OUT046,3497.7322
NCS41,OUT018,2900.743
FDS40,OUT018,583.4682
FDA16,OUT017,3547.9111
FDN20,OUT035,2821.1199
FDF04,OUT027,6827.796
DRG36,OUT018,2417.6067
FDW16,OUT018,1363.2634
FDU09,OUT017,1005.07074
FDW01,OUT046,2500.1284
FDB15,OUT045,4040.9717
NCJ17,OUT049,1426.2874
NCT18,OUT018,2851.4204
FDG16,OUT018,3040.5957
FDP27,OUT017,3087.8765
FDQ44,OUT027,3121.587
FDL50,OUT027,3291.1077
FDW57,OUT027,4600.692
FDS34,OUT013,1917.8818
NCV30,OUT035,1125.8528
FDD26,OUT018,2839.628
FDA03,OUT045,2431.4429
FDS27,OUT018,2773.3982
FDM12,OUT013,3025.4807
NCV42,OUT027,3196.7615
NCS41,OUT046,3032.0156
FDN56,OUT018,1851.5388
DRK59,OUT046,3489.754
NCG18,OUT046,1747.6006
NCN26,OUT017,1986.7458
FDI60,OUT027,1829.9712
NCI43,OUT049,848.2096
NCL17,OUT049,2155.3167
FDQ19,OUT019,592.2939
FDY43,OUT049,2719.2114
FDR36,OUT049,780.2778
FDJ58,OUT049,2888.6738
DRY23,OUT045,744.2211
FDK26,OUT027,4969.7397
DRH03,OUT045,1527.2744
FDC10,OUT010,402.15878
FDD23,OUT013,3245.4282
FDP32,OUT045,1967.4121
FDO31,OUT035,1471.0017
FDQ57,OUT013,2417.5215
FDX32,OUT027,3870.192
FDC39,OUT027,5578.1763
FDU55,OUT046,4114.127
FDL45,OUT013,2148.2468
DRK37,OUT049,3118.1975
FDK22,OUT013,3405.259
DRG37,OUT027,4404.2285
FDK22,OUT017,3559.209
DRH36,OUT018,1076.2019
DRC36,OUT018,2642.4316
DRE03,OUT027,1353.6737
FDF34,OUT046,3032.3743
FDZ22,OUT046,1399.2467
FDC44,OUT010,390.9005
FDN31,OUT027,4943.581
FDO03,OUT017,3815.6755
FDA01,OUT049,1045.491
NCH42,OUT049,3779.1355
FDF46,OUT018,1725.4238
DRL35,OUT046,758.8212
FDW46,OUT049,1193.8942
FDB58,OUT046,2230.3496
FDD47,OUT018,2670.7524
NCO17,OUT045,1895.6753
FDJ26,OUT017,3621.23
FDU37,OUT045,1408.7546
